,Unnamed: 0,2016,Jerusalem_no2,Jerusalem_pm25,beer_sheva_no2,beer_sheva_pm25,holon_no2,holon_pm25,tlv_no2,tlv_pm25,gedera_no2,gedera_pm25,shderot_no2,shderot_pm25,haifa_no2,haifa_pm25
234,234,42604,70.1,0,9.1,12.1,16.9,9.1,26.5,9.2,16.9,10.1,10,10.3,11.3,8.3
235,235,42605,59.9,0,9.3,16.3,15.1,12.1,28.9,12.3,14.5,12.3,11.4,14,9.5,12.2
236,236,42606,54.3,0,12.2,17,13.4,13.6,24.4,12.4,13.3,14.1,12.9,15.3,11.8,14.2
237,237,42607,57.9,0,13.6,22.5,14.5,18.3,21.3,15.4,11.8,17.4,15.9,19.3,10.5,14.4
238,238,42608,59.7,0,9,21.9,13.2,18.9,21.5,16.5,13.5,20.2,13.9,20.9,10.5,16.3
239,239,42609,40.5,0,9.1,21.2,12.4,18.5,17.8,20.2,9.3,19.7,11.1,20.1,8.5,17.5
240,240,42610,13.2,0,5.8,17.6,5.9,16.9,8.4,17.3,5.7,16.7,4.3,17.1,6.4,16.7
241,241,42611,56.5,0,9.2,15.9,13.1,15.6,22,27.4,0,13.8,8.4,15.9,11.9,13.6
242,242,42612,59.3,0,9.7,15.6,12.9,13.3,20.3,12.7,0,14.7,6.4,14.2,14,12.7
243,243,42613,55.2,0,8.9,12.9,9.8,12.5,16.7,12.7,0,12.6,7.6,13.5,0,12.2
244,244,42614,57.2,0,9.8,14.8,13,14.5,18.8,31.9,0,14.6,14.7,14.3,0,14.5
245,245,42615,64.4,0,14.7,20.1,20.1,16.9,28.5,33.1,14.1,16.4,20,17.8,13.6,16.1
246,246,42616,42.8,0,14.4,19.4,16.8,16.6,27.3,18,8.9,14.6,12,16.5,9.1,16.3
247,247,42617,25.9,0,7,13.7,6.7,11.6,9.9,12.6,6.2,11.6,3,12.2,5.7,11.3
248,248,42618,59.1,0,13.4,14.6,14.3,10.4,27.8,13.9,11.8,12,9.7,13.1,11.3,11.7
249,249,42619,59.3,0,17.3,18.7,21.4,16.5,33.9,15.6,15.5,15.2,15.2,17,13.5,12.9
250,250,42620,52.3,0,14.3,16.2,16.2,13.1,26.4,14.9,12.8,14.4,11,9.9,11.3,13.5
251,251,42621,56.5,0,13,15.4,17,13.4,27.5,21.3,11.9,12.9,11.2,13.6,12.3,14.3
252,252,42622,57.9,0,10.5,14.6,12.1,13.2,18.4,12.4,10.5,12.9,13.5,13.8,13.1,14
253,253,42623,53.8,0,13,17.9,15.4,15.1,20.3,14.7,10,15.1,9.9,14.7,9.2,14.5
254,254,42624,35.1,0,11.6,16.6,16.2,17.2,13.3,12.2,9.2,14.7,10.9,14.3,5.8,13.7
255,255,42625,69.7,0,20.4,19.4,23.7,19.1,25.2,22.5,14.9,19.4,13.6,20.5,11.7,20.1
256,256,42626,48.4,0,9.4,14.3,18,15.7,20.2,14.3,11.4,14.4,10.4,15.6,11.2,8.5
257,257,42627,47.7,0,13.7,13.5,13.6,13.7,18.4,16.7,10.2,13.1,22.5,11.6,11.5,13.8
258,258,42628,50.9,0,15.8,18.3,17.4,14.1,21.3,28.6,10.9,16.7,13.6,16.4,11.3,13.2
259,259,42629,52.3,0,13,15.5,22.1,17.2,24.4,21.2,15.5,16.7,13.8,15.1,7.7,15.5
260,260,42630,30.8,0,9.8,17.5,13.6,6.4,14.4,17.9,7.7,15.5,10.1,17.3,5.4,14.1
261,261,42631,20.9,0,7.8,18.2,10.1,17.3,10.7,21.9,6.5,15.6,9.5,16,3.3,16.5
262,262,42632,66.5,0,17.2,15.7,22.7,13.7,35.1,16.5,11.6,12.3,12.1,14.5,11.9,12.7
263,263,42633,72,0,18.7,15.2,25.9,13.4,43,20.9,13.2,12.5,14.2,12.6,13.9,11.3
264,264,42634,83.2,0,20.3,17,30.9,18.5,39.3,20.4,24.4,14.7,13.9,16,10.7,14.3
265,265,42635,68.8,0,23.5,20.9,34.3,21.2,39.9,22.5,26.6,21,15.7,22.9,12.9,15.6
266,266,42636,53.1,0,15.1,19.3,20.3,13.9,31.7,15.5,18,15.6,14.3,19.8,8.9,13.2
267,267,42637,31.7,0,12.9,10.6,14,8.6,20.7,9.7,7.3,9.3,5.1,8.3,3.5,7.9
268,268,42638,27.1,0,8.8,10.3,11.5,8.9,16.4,9.7,8.5,7.5,2.6,7.6,5.1,8.8
269,269,42639,68.4,0,16.9,11.9,29.4,12.8,36.3,13.6,20.3,9.9,0,11.1,16.2,10.7
270,270,42640,56.5,0,14.6,10.5,20.4,6.6,31.4,15.5,17.1,8,0,8.8,11.8,6.4
271,271,42641,47.6,0,16.3,9.1,25,9.1,38.6,16.3,16,8.3,0,9.4,13.3,8.2
272,272,42642,59.4,0,15.7,14.7,22.1,16.5,38,14.5,13.4,9.7,0,11,13.2,12.2
273,273,42643,62.9,0,18.5,19.8,30,16.2,42.2,17.9,20.8,12.9,0,14.8,20.1,14
274,274,42644,46.5,0,16.9,14,30.4,14.4,39.8,16.3,12.6,10.6,6.9,10.9,21.1,12.1
275,275,42645,33.7,0,14.7,17.2,23.8,17,36.4,18.3,15.6,13.9,10.2,33.8,15.5,12.8
276,276,42646,51.2,0,16.4,17.8,50.5,25.5,53.1,23.8,25.7,19,13,18,13,12.6
277,277,42647,18.4,0,11,22.5,31.6,25.6,34.3,26.5,15.7,23.1,8.8,20.2,9.2,23.5
278,278,42648,34.5,0,11.1,20.9,22.5,20.2,23.6,20.9,13.2,18.9,8.4,18.1,5.4,19.7
279,279,42649,77.2,0,20.6,20.4,22.6,16.7,41.1,17.8,15.9,15.1,10.8,16.1,11.8,12.9
280,280,42650,76.2,0,18.6,21.9,29.7,20,42,19.9,17.8,15.5,11.5,16.9,12,15.2
281,281,42651,46.7,0,11.5,16.4,19.5,18.3,30,20.2,14.5,16.2,8.5,15.9,9.7,14.3
282,282,42652,21.5,0,9.7,12.1,12.5,11.7,17.4,13.4,8.2,10.5,6.5,11,1.2,13.6
283,283,42653,68.6,0,19.5,15.2,24.5,11.6,38.8,14.4,16,12.3,18.4,11.1,13.8,11.4
284,284,42654,53.7,0,18.8,20.5,25.9,17.3,40.7,20.9,19.7,18.7,12.4,17.2,12.5,16
285,285,42655,26.3,0,12.8,15.6,17.4,14.3,22.2,15.8,8.3,14.4,10.3,15.1,4.8,11.5
286,286,42656,27.7,0,11.5,16.3,13,13.5,14.6,14.1,13.2,11.5,5.6,8.9,6,13.1
287,287,42657,72.6,0,29.1,21.9,47.4,23.3,52.9,24.9,41.2,20.1,23.8,22,36.9,17.9
288,288,42658,49.8,0,23.3,26.5,32.3,25.1,36.2,29,25.8,24.2,20.6,23.9,23.6,19.8
289,289,42659,34,0,12.2,18.7,20,12.9,23.1,14.9,14.6,14.4,6.5,13.2,4.2,9.7
290,290,42660,52.6,0,20.3,23,36.8,20.7,33,23.5,22.8,18.7,15.7,16,32.2,17.4
291,291,42661,33.7,0,11.7,17.8,24.2,16.5,30.2,18.1,12.6,14.8,5.5,14.1,12.6,13.6
292,292,42662,57.7,0,19.8,16.2,34.9,16.2,40.1,17.2,15.9,12,13.1,13.3,7.9,11.6
293,293,42663,51,0,16.4,20.7,29.2,16.2,38,17,14.4,14.3,10.9,17.4,9.6,11.8
294,294,42664,75.7,0,18.7,19.3,32.7,19.1,39,21.2,23.3,16,9.7,15.1,14.7,16.2
295,295,42665,52.5,0,17,17.3,26.8,18.3,28.4,20,16.4,18.3,10.5,15.4,23.4,16.8
296,296,42666,15.1,0,8.5,11.9,17.8,13.2,22.5,14.6,7.5,13.3,5.1,11.7,9.3,11.6
297,297,42667,0,0,15.2,15.7,27.2,16.8,30.8,16.7,15.1,13,9.8,11.8,11.9,12.1
298,298,42668,0,0,11.9,13.4,20.1,15.3,20.6,14.8,8.5,11,10.2,11.3,8.5,12.5
299,299,42669,0,0,19.3,6.9,30,17.5,34.1,19,20.3,15.6,14.7,15.1,16.3,16.1
300,300,42670,91.4,0,33.9,0,44.1,22.5,41.8,22.8,35.3,19.6,19.3,20,32.6,16.6
301,301,42671,80.9,0,26.2,0,55.5,29.9,54.9,29.7,35.4,28,29,21.3,41.5,23.5
302,302,42672,32.4,0,14.1,0,38.9,12.2,42.9,20.4,17.4,11.4,8.3,8.1,16,17.5
303,303,42673,31.7,0,18.3,0,26.1,27.5,26.3,28.5,18.8,21.6,9.5,18.9,12.7,25
304,304,42674,73.2,0,20.2,0,41.4,26.6,42.2,27.3,26.5,23,24.1,23.7,18.1,19.7
305,305,42675,48.5,0,21.6,0,32,14.8,33.9,14.7,21.3,14.8,13,13.7,13.7,10.4
306,306,42676,33.5,0,13.7,0,13.1,11.6,24.5,10.7,10.2,11.1,7.6,12.2,9.1,10.2
307,307,42677,56.3,0,16.5,0,22.9,10.7,31.4,10.8,20,0,13.1,9.4,13.1,9.1
308,308,42678,58.3,0,23,0,43.7,21.8,48.1,22.9,30.8,22.3,25,18.6,27.1,18.5
309,309,42679,53.8,0,13.1,0,33.3,20.7,36.3,24.8,16.8,17,17.5,14.5,28.8,16.1
310,310,42680,21.6,0,8.7,0,18.4,15.9,27,16.2,9.9,11.9,8.6,12.1,13.8,13.2
311,311,42681,62.1,0,18.4,0,38.8,15,47.6,16,22.2,11.3,13.6,10.9,18,10.9
312,312,42682,74.6,0,23.1,0,41.2,16.5,52.8,17.5,33.8,11,15.2,10.1,29.5,13
313,313,42683,84.6,0,28,0,64.1,26.2,73.8,26.2,46.6,15.5,32.2,16.7,29.2,16.1
314,314,42684,82.8,0,26.4,0,80.1,36.3,93.8,35.9,49.9,23.8,43.2,26.4,22.9,18.2
315,315,42685,84.6,0,33.5,0,63.4,35.8,86.6,38.2,36.6,27.6,29.3,31,31.5,23.9
316,316,42686,58.8,0,21.7,0,39,26,48.6,27.7,18.8,21.9,12.3,25.6,15,14.7
317,317,42687,50.3,0,19.1,0,30.9,21.6,31.9,21.4,15.3,18.5,13.2,16.6,31.4,19.2
318,318,42688,102.5,0,24.1,0,43.6,25.5,55.8,26.3,25.6,22.5,15.6,22.7,26,20.8
319,319,42689,102.6,0,22.7,0,39.4,22.7,51.6,24.8,33.6,21.8,18.8,19.9,24.7,17.2
320,320,42690,70.8,0,22.3,0,37.7,15.7,46.4,15.9,28.1,20,17.3,13.2,23.9,9
321,321,42691,34.2,0,15.6,11.2,17.6,9.5,30.1,9.9,15.5,11.4,12.5,9.9,9.5,8
322,322,42692,52.2,0,15.9,0,27.2,9.2,38.7,10.5,22.3,9.4,14.3,8.9,22.7,10.3
323,323,42693,35.9,0,24.8,0,36.5,17.2,42.1,18.9,23,16.9,13.1,13.8,19.9,10.5
324,324,42694,25.2,0,12.4,23.3,46.9,27.2,48.3,25.1,14.3,26.2,19.4,22.1,3.4,11.5
325,325,42695,41.9,0,10.5,18.7,47.2,32.2,69.1,29.4,13.9,30.5,31.4,33.6,8.4,11.4
326,326,42696,42.1,0,10.8,10.5,36.9,20.7,61.9,20.8,14.5,19.4,27,21.4,8.3,14
327,327,42697,37.2,0,11.9,17,30.8,23.3,57.2,23.8,12.8,25.7,28.1,24.8,5.8,14.7
328,328,42698,36.8,0,10.6,18.6,31.4,34.8,50.7,28.3,12.3,35.4,17.9,26.7,5.3,15.3
329,329,42699,36.9,0,8.4,30.6,26.6,30.5,41.8,26.4,9.1,25.2,10.9,22,25.3,0
330,330,42700,25.3,0,4.6,29.6,30.5,32.9,44.3,32.5,9.6,37.9,11,41.7,11.6,32.1
331,331,42701,28.6,0,12.9,16,45.8,24.8,40.9,23,17,21.2,12.9,20.4,13.3,14.1
332,332,42702,58.5,0,19.8,18.4,74.3,33.9,75.3,32.7,32.6,28.9,45,29.5,14.6,22.5
333,333,42703,48.7,0,22.1,21.3,58.6,31.8,80,34.3,24.1,30.7,36.7,31.6,4,27.1
334,334,42704,64.3,0,19,23.1,58.1,27.2,76.2,28.9,36,26.8,21.2,23.9,0,28.4
335,335,42705,49,0,16.2,10.8,39.8,15.1,54.9,16.8,21.4,16.5,16.6,18.5,0,14.5
336,336,42706,26.7,0,6.7,0,16.1,15.5,25.9,14.7,10.9,22.6,10.1,21.7,12.6,8
337,337,42707,0,0,5.4,0,10.9,8.3,16.2,7.7,0,0,6.7,9.8,4.8,8.4
338,338,42708,0,0,10.7,0,22.5,12.7,25.6,12.2,0,0,11.1,8.6,9.1,7.7
339,339,42709,63.3,0,33.3,9.2,59.6,19.3,56.6,25,0,0,40.7,15.1,25.1,11.5
340,340,42710,70.3,0,29.7,13,57.8,22.6,0,0,45.8,0,31.9,19.1,20,15.1
341,341,42711,66.2,0,31.6,12.2,55,25.4,0,0,44,Calib,30.4,16.9,30.9,16.6
342,342,42712,67.4,0,32.9,15.9,59.7,24.8,53.1,28.8,45,0,40,27.5,30.3,16.7
343,343,42713,70.6,0,28.4,11.5,51.4,17.6,47.9,20.1,36.2,Calib,29.2,14.1,35.8,12.5
344,344,42714,40.6,0,23,12.9,31.8,15,32.3,16.1,28.9,0,25,14.4,20.3,12.4
345,345,42715,33.1,0,19.5,10.6,25.9,16.6,28.9,19.1,22.8,0,14.3,11.9,15.3,9.2
346,346,42716,60.8,0,30.5,0,36.8,11.7,41.3,12.5,23.9,0,23.6,10.3,24.7,8.5
347,347,42717,60.1,0,26.2,12.3,46.7,12.5,58.3,15.9,28.3,0,26,12.7,23.3,7.6
348,348,42718,32.6,0,12.3,9.8,17.6,12.5,37.9,9.7,13,0,13.6,14.5,11.4,7.6
349,349,42719,27.2,0,5.8,3.1,9.7,5.8,33,6.7,0,0,5.7,8.5,10.9,6
350,350,42720,40.7,0,11.4,7.8,25.5,9.3,43.8,8.4,0,0,14.3,7.8,14.7,6.5
351,351,42721,32.8,0,18.9,5.1,31.2,12,41.3,0,11.8,0,10.2,9.1,18.1,8.6
352,352,42722,24.6,0,19,0,21.7,10.3,30.7,11.1,11.8,0,12.9,12,11,11.9
353,353,42723,53.4,0,24.1,11.1,38.2,11.7,52.2,10.7,32.3,0,23.6,9.4,17.3,8.3
354,354,42724,57.8,0,17.3,10.4,34.8,13,50.4,12,24.2,0,20.8,10.6,25.8,11.1
355,355,42725,61.7,0,24.3,0,48.3,15.8,63.5,15.9,31.1,0,24.5,10.8,30.2,11.1
356,356,42726,66.3,0,27.2,12.2,50.3,15.9,68.9,17.5,29.6,0,25.7,13.4,29.6,13.8
357,357,42727,73.1,0,31,8,40.3,17,63.6,16.5,29.1,0,23.9,13.8,21.6,12.4
358,358,42728,79.1,0,27.6,12,45.4,26.6,66.9,28.4,23.6,0,22.8,22.8,19.4,17.5
359,359,42729,22.1,0,10.3,6.1,16.7,15.3,33.9,15.6,10,0,8.9,9.5,11.4,16.6
360,360,42730,35.5,0,10.8,6.2,23.4,10,47.6,9.5,13.7,Calib,13.1,10.3,13.6,6
361,361,42731,39.5,0,15.1,5.4,26.5,14.5,47.1,14.1,17.7,16,18,12.5,17.8,9.8
362,362,42732,38.7,0,7.9,4.9,18,7.1,32.8,6.3,11.5,0,10.5,7.9,17.6,6.2
363,363,42733,59.1,0,22.9,5.4,38.3,16.3,50.1,15.7,22.8,0,21.6,11.3,14.8,11.1
364,364,42734,59.2,0,23.8,0,33.1,16.1,0,17.5,20,13.2,17.9,12.3,15.3,13.7
365,365,42735,29.4,0,17.6,1.7,25.6,12.3,0,12.3,13.8,9.5,9.7,8.8,11.3,10.6
366,366,42736,26.2,0,13.6,2.6,17.9,8.6,0,7.8,9,8.6,8.5,8.1,9,6.8
367,367,ממוצע,53.6,18.9,14.8,18.7,28.2,18.6,38.2,19,18.7,17.9,14.1,18,13.9,14.9
368,368,סטיית תקן,19.7,15,7.2,15.4,16.9,13.1,17.2,12.9,9.9,14.8,7.5,14.8,8.7,9.7
369,369,אחוז נתונים,94,36,96,90,100,100,95,96,92,89,95,95,93,97
370,370,מס. רשומות,347,134,352,331,366,366,350,353,339,327,350,351,342,357
371,371,מקסימום,102.7,111.4,35.8,219.7,82.2,167.5,93.8,169.7,51.2,190,45,198,58.3,135.8
372,372,תאריך נתון מקסימלי,02/05/2016,09/01/2016,01/02/2016,09/01/2016,10/03/2016,19/01/2016,10/11/2016,19/01/2016,06/04/2016,09/01/2016,28/11/2016,09/01/2016,06/04/2016,19/01/2016
373,373,שעה נתון מקסימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
374,374,מינימלי,11.9,2.8,3,1.7,3.9,-3.1,5.5,4.4,4.3,5.6,2.6,4.8,0.4,5.2
375,375,תאריך נתון מינימלי,12/06/2016,26/01/2016,28/05/2016,31/12/2016,29/05/2016,04/03/2016,31/07/2016,03/01/2016,02/01/2016,02/01/2016,25/09/2016,02/01/2016,08/05/2016,16/01/2016
376,376,שעה נתון מינימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
