,Unnamed: 0,2011,Jerusalem_no2,Jerusalem_pm25,beer_sheva_no2,beer_sheva_pm25,holon_no2,holon_pm25,tlv_no2,tlv_pm25,gedera_no2,gedera_pm25,shderot_no2,shderot_pm25,haifa_no2,haifa_pm25
255,255,40799,73.3,36.5,16.4,32.7,0,0,0,0,16.7,27.5,17.4,29.3,0,25.1
256,256,40800,83.2,26.3,19.1,28.8,21.6,27.9,46.4,23.4,14.8,22.1,15.7,23.3,0,16.5
257,257,40801,72.4,24,14.6,20.3,21.6,15.8,49.8,18,19.5,16.1,15.2,17.2,0,12.9
258,258,40802,73,27.6,17.8,23.3,24.4,20.6,53.7,21,16.2,18.4,15.9,19.9,0,17.4
259,259,40803,0,26.2,14.2,27.2,21.8,31,40.5,23.3,13.4,20.5,13.5,23.7,0,20.6
260,260,40804,36.9,17.4,11,27,21.3,28,29.7,24.3,15.6,21.4,12.6,24.4,0,23.3
261,261,40805,46.9,28.8,20.5,28.9,33.2,31,49.3,25.6,22.6,21.4,14.3,25.1,0,20.1
262,262,40806,0,20.1,11.7,19.3,27,19.9,47.3,17.8,14,16,14.3,17.5,0,14
263,263,40807,59.1,21.6,14.1,22.3,21.4,21.5,38.1,20.1,14.3,18.2,12.7,19.2,0,18.8
264,264,40808,0,35.6,17.3,30.1,28.1,35.9,48.4,26.4,16,25.2,15.7,26.7,0,24.6
265,265,40809,108.8,29.9,24.8,30.6,31.6,29.3,0,26.4,15.8,23.1,14.1,23.6,0,22.2
266,266,40810,0,20.2,16.6,22.7,26.5,30.5,44.8,18.1,15.5,17.9,10.4,20,0,20.2
267,267,40811,23.8,10.5,11.4,12.6,17.5,5.8,29.6,11.8,5.6,12.8,5.2,10.4,0,12
268,268,40812,84.6,20.7,20.8,20.2,31,15.4,66.4,17.5,16.9,15.1,10.3,16.3,0,13.9
269,269,40813,0,23.7,16.6,20,34.6,10.5,60.7,17,15.2,11.7,13.8,14.3,0,13.7
270,270,40814,80,22.6,23.2,17.8,31.2,12.8,58.1,17.9,17.2,13.3,12.3,16.2,0,20
271,271,40815,0,37.4,17.1,27.7,21.7,20.2,41.8,25,12.2,20.7,10.8,19.4,0,33.7
272,272,40816,0,25.5,8.7,25.4,11.2,25.4,18.6,30.8,4.9,28.2,6.3,21.5,0,33.5
273,273,40817,0,16.6,5.9,23.4,7.2,16.3,19,17.8,3.3,19,4.5,20,0,14.1
274,274,40818,14.4,17.9,9.6,25.9,17,18.3,30.6,17.7,7.4,18.7,5.2,21.9,0,17.6
275,275,40819,80.1,22,16.2,20.1,38.2,18.3,70.1,19.1,14.5,16.1,9.5,17.7,0,15.8
276,276,40820,77.2,22.9,16.6,24.3,39.4,20.5,69.4,21.2,17.4,17.9,12.1,19.6,0,14.4
277,277,40821,73.6,19.7,17.5,19.9,35.4,13.7,63,19.2,23.4,13.1,14.9,13.3,0,13.1
278,278,40822,59.7,17.7,19.8,17.8,30.4,12.6,53.8,17.6,14.7,12.8,16.3,14.8,0,12.9
279,279,40823,59.6,15.2,18.3,19.7,26.8,12.8,52.3,16.2,16.4,14.1,19.9,15.3,0,11.4
280,280,40824,0,17.2,11.6,19,16.3,16.1,30.3,16.2,5.4,14.8,11.6,17,0,15.2
281,281,40825,16,19.5,9.9,19.7,12.1,17,17.1,19.4,6.7,15.3,8.1,15.9,0,17.4
282,282,40826,74.6,24,17.3,27.4,56.1,20.6,75.5,22.1,28.5,17.7,21.3,21.9,0,14.3
283,283,40827,98.3,29.8,24.5,28.7,83.2,29.9,103.5,30,37,32.1,32.7,34.7,0,19.8
284,284,40828,107.4,33.8,13.3,26.7,37.7,46.8,65.1,36.4,16.9,32.6,13.3,34.1,0,25.7
285,285,40829,0,22.9,11.9,31.6,13,20.9,38.9,24.3,10.2,41.4,10.9,41.4,0,21.3
286,286,40830,14.6,10.3,11.6,19.6,17.3,7.9,28.8,11,6.4,13.2,13.8,15.2,0,6.7
287,287,40831,67.2,12.4,15.8,12.6,29.5,3.8,40.2,10.8,10.3,8.1,9.9,7.9,0,7.6
288,288,40832,13.1,11.2,14.6,10.7,24.6,7.2,38.8,10.9,7.8,8.5,10.6,8.7,0,9.3
289,289,40833,82.8,14.7,15.7,15.4,33,9.6,60.7,12.3,14.6,9.7,11.2,12,0,9.2
290,290,40834,90.1,18.5,17.2,14.7,34.8,14.8,55.2,15.9,13.5,11.2,12.3,18.8,0,11
291,291,40835,89.7,23.2,17.3,15.6,29.5,13.4,54.4,15.6,17.9,11.9,13.1,13.3,0,12.1
292,292,40836,37.1,9.5,10.3,9.3,11.1,5.4,26.8,8.5,7.7,8.2,8.8,9.9,0,5.5
293,293,40837,22,11.6,11.6,12.6,19.2,8.3,35,12.5,9.4,9.6,9.1,10.2,0,8.5
294,294,40838,51.6,50.6,27.6,32,43.9,37.8,68.5,44.4,19.8,45.6,21.7,29.3,0,18.7
295,295,40839,17.1,58.2,9.8,26.3,33.4,50,60.5,59.2,8.9,79.1,15,55.1,0,33.7
296,296,40840,78.9,29,16.8,27.3,37.9,36.8,70.5,32.7,16.2,45.6,13,34.3,0,19.1
297,297,40841,69.6,26.1,21,22.7,42,29,68,25.9,22.3,22.6,19,25.4,0,23.4
298,298,40842,59.5,20.6,15.7,26.4,34,24.8,66,25.1,17.7,30.2,15.4,29.9,0,21.1
299,299,40843,54.3,19.2,14.7,19.5,28.5,27.6,62.4,25.4,19.2,25.5,12.9,25.3,0,21.6
300,300,40844,64.8,25.7,17.3,22.5,40.3,29.4,70.6,24,18.4,21.5,10.7,24.2,0,20
301,301,40845,51.4,16.8,18.6,22.8,30.9,28.1,49,21.9,12.9,18.6,10.4,16.6,0,14.5
302,302,40846,27.4,14.7,11.3,15.4,23.4,17,36.1,16.4,9.5,15.5,10.5,17.8,0,12.7
303,303,40847,67.4,13.2,22.4,17,36,12.2,61.6,13.3,14.3,18.7,19,15.6,0,8.5
304,304,40848,77.5,28,23.4,17.1,50.2,14.7,71,14.4,22.6,16.4,18.1,12.8,0,8.5
305,305,40849,85.3,14.2,21.8,16.5,56.8,15.9,79.9,15.6,21.7,14.2,25.6,13,0,10.3
306,306,40850,82.6,21.6,31.7,21.1,74.9,32.2,94.8,23.9,32.3,28.4,31.2,16.7,0,13
307,307,40851,62,22.7,24.1,23.7,30.5,25.5,66.5,20.2,14.9,19.5,17.9,21.1,0,11.5
308,308,40852,30.4,14.1,17.2,22,22.8,15.7,46.6,16.3,10.5,13.5,9.4,15.3,0,9
309,309,40853,32.7,10.4,15.9,21.2,18.2,11.8,29.6,11.9,5.7,9.6,6.3,10.9,0,7
310,310,40854,63.2,13.1,22.3,17.7,39.8,9.1,60.4,14.2,18.2,11.1,13.9,11.2,0,0
311,311,40855,60.5,14,30.4,20.9,44.7,13,73,16.8,23.7,11,23.3,14.5,0,0
312,312,40856,77.9,19.5,23.8,21,53.7,19.8,75,18.2,22.8,13.2,18.9,15.2,0,15.3
313,313,40857,69.6,17.9,27,19.5,58.6,0,75.4,19.6,39.5,16,23.8,18.1,0,13.7
314,314,40858,90,22.8,39.4,23.5,78.4,32.5,95.1,24.2,50.1,20.3,43.9,21.3,0,14.5
315,315,40859,0,24.1,35.5,29.9,51.7,39.2,63.6,25.6,37.3,21.5,28.3,20.8,0,18.3
316,316,40860,35.6,11.2,28.4,24.5,44.9,27,49.8,22.6,25.5,18.6,18.7,20.8,0,17.1
317,317,40861,64,25.5,28.5,30,65.9,29.5,75.8,28.6,34,32.8,20.7,24.4,0,21.6
318,318,40862,69.8,29.2,15.9,27.2,40.3,24.4,65.1,21.1,22,21.8,12.2,26,0,21.2
319,319,40863,33.3,14.2,11.5,24.1,18.7,11.1,44.3,16.3,10.8,29.5,12.6,32.1,0,12.5
320,320,40864,35.8,9.4,17.1,16.6,25.2,11.5,55.3,14.8,12.7,14.8,11,14.3,0,15
321,321,40865,46.5,16.5,26.4,27.4,49.9,0,65,13.5,35.2,13.7,20,20.6,0,8
322,322,40866,39.7,11.2,17.6,19.8,34.6,14.3,49.6,0,4.3,11.5,10.5,11.9,0,9.3
323,323,40867,21.8,5.4,6.4,15.7,17.4,0,27.3,0,0,8.8,8,8.1,0,7
324,324,40868,53.2,14.6,15.3,20.8,36.5,15.7,62.6,0,13.8,10.8,12.7,13.7,0,9.5
325,325,40869,67.8,24.4,27.2,22.3,47,20.8,72.5,0,22.3,14.1,16.9,15.5,0,11.2
326,326,40870,77.6,28.5,29.4,28.7,66,41.6,80.6,26.1,38.8,17.2,35.5,21.3,0,19.8
327,327,40871,79.2,25.2,29.8,32.6,65.4,43.2,81.6,35.3,42.3,19.1,26.2,19.2,0,15.7
328,328,40872,67.1,20.2,24.1,24.9,51.5,32.7,77.8,21.8,27.6,21.5,19.6,19.4,0,13
329,329,40873,55.1,20.4,18,19.1,44.2,31.6,56.4,24,21.4,17,10.8,15.5,0,15.7
330,330,40874,36.9,15.4,14.2,24,35.3,24.7,48.4,23.3,23.8,15.9,12,16,0,13.9
331,331,40875,86.1,33.7,29.2,34.4,0,0,87.2,34,37.2,19.5,27.5,25.5,0,18.1
332,332,40876,76.6,16.6,34.3,34.3,0,0,90.4,27.7,49.4,17,33.8,26.2,0,19.2
333,333,40877,84.6,17.2,33.3,31.4,78.5,45.2,97.5,33.6,50.8,24.2,34.1,29.4,0,23
334,334,40878,79.1,12.7,34.5,29.3,82,55,96.9,30.4,48,23.8,41.3,30.6,0,25.3
335,335,40879,80.6,13.8,37.9,35.4,79.9,66.1,93.4,35,51.3,32.4,31.9,28.8,0,26.7
336,336,40880,63.6,14.1,25.4,24.6,67.5,68.6,76.4,35.2,29.2,23.3,28.6,29,0,0
337,337,40881,48.8,22,27.6,37.4,51.7,49,60.1,35.1,27.4,31.8,23.8,27.3,0,18.8
338,338,40882,81.7,33.2,27.9,22.5,80.6,63.6,96.5,31.7,39.5,20.6,39.8,30.5,0,15.5
339,339,40883,76.4,19.5,25.8,21.7,69.4,30.4,90.6,23.1,30.8,16.7,28.9,14.7,0,13.9
340,340,40884,101.1,32,39.7,31.7,79.9,48.3,94.5,34.3,47.8,31.8,28.2,23.7,0,26.8
341,341,40885,93.7,36.3,41.9,43.8,69.8,62,81.4,43.6,49.3,25.7,30.8,29.2,0,16
342,342,40886,58.5,23.4,19,34.6,27.3,41.4,58.2,23.2,18.3,18.9,10.4,21.6,0,10.9
343,343,40887,25.1,6.9,9.8,11,15.9,0,34.1,9.4,7.7,9.4,7,9.6,0,8.2
344,344,40888,30.6,9,14.7,13.3,20.6,0,29.5,10.5,9.3,8.8,7.9,8.2,0,7.8
345,345,40889,70.6,19.1,30.9,25.2,65.4,19.3,76.1,20.6,38.2,15,27.6,14,0,13.3
346,346,40890,77.6,23.8,34.4,24.6,78.8,40.2,90.5,31,39.7,23.7,39.5,23.4,0,22
347,347,40891,85.1,29.9,40.5,37.8,94.9,53.2,98,44.1,50.6,40.9,37.2,33.1,0,25
348,348,40892,90.7,37.5,41.9,44.8,79.8,0,92.4,43.7,51.1,44.1,37.9,38.6,0,24.7
349,349,40893,63.1,31.6,34.2,43.6,56.9,0,79.3,35.4,36.4,34.1,22.4,30.3,0,25
350,350,40894,51.5,20.8,22.1,33,42,42,58.6,28.9,17.6,21.9,15.1,23,0,18.1
351,351,40895,34.6,18.1,12,26.3,25.6,19.4,36.5,13.6,8.8,13.2,7.4,14.5,0,10.5
352,352,40896,65.9,21.6,24.3,33.5,75.7,37.7,78.3,26.3,36.3,22,32.8,24.1,0,15
353,353,40897,72.6,30.8,15,34.9,69.8,54.6,109.5,36.5,30.5,36.5,28.9,35.8,0,21.7
354,354,40898,75.1,34.3,18.6,50.4,60,38.1,90,41.9,31.2,48.4,23.3,61,0,28.2
355,355,40899,61.8,30.7,22.4,32.7,54.5,41.7,73,23.6,32.2,31.1,21.9,30.5,0,11.8
356,356,40900,74.3,25.2,29.1,43.4,58.2,20.9,70.6,19.8,37.1,19,25.2,24.5,0,11.4
357,357,40901,29.1,17.4,22,35.2,27.6,26.8,56.1,19.4,13,19.4,9.4,18.6,0,12.4
358,358,40902,13.9,11.3,6.5,28,9.4,9.2,22.5,14.8,5.6,24.1,6.6,25.3,0,13.8
359,359,40903,35.6,5.8,11.4,16.4,16.5,2.7,37.5,8.6,13.2,10.7,13.1,14.2,0,8.7
360,360,40904,44.7,8.7,23.8,20.5,29.5,4.4,50.9,8.7,20.2,10.9,17.6,10.8,0,8.4
361,361,40905,68.6,22.7,24.7,24.3,56.9,18.1,73.5,24,34.3,15.3,21.2,14.6,0,12.2
362,362,40906,65.1,21.1,27.1,29.9,62.9,33.3,72.7,21.9,41.8,19.8,29.1,24.6,0,17.5
363,363,40907,71.8,19.2,32.3,37.8,71.4,35.7,86,35.4,43.6,23.7,35.1,31,0,14.6
364,364,40908,56.9,18.1,22.5,28,72.2,44.1,79.5,43.2,31.3,26.4,25.1,25.7,0,14.5
365,365,40909,29.4,33.7,20.4,47.5,26.3,49.1,38.1,25.9,11.6,25.5,12.6,31.3,0,19.7
366,366,ממוצע,60.1,22.1,17.5,25.7,34.3,23,51.5,23.1,18.6,22.7,15.4,21.9,0,17.1
367,367,סטיית תקן,21.4,7,8.1,6.8,20.5,14.5,20.9,12.9,10.8,18,9.1,13,0,11.4
368,368,אחוז נתונים,55,67,94,58,91,90,85,85,91,90,95,99,0,96
369,369,מס. רשומות,201,246,346,215,335,332,313,313,334,329,350,362,0,351
370,370,מקסימום,108.8,58.2,41.9,50.4,94.9,107.8,109.5,116.7,51.3,177.5,55.4,136.4,0,116.6
371,371,תאריך נתון מקסימלי,23/09/2011,23/10/2011,08/12/2011,21/12/2011,14/12/2011,15/01/2011,20/12/2011,21/02/2011,02/12/2011,21/02/2011,10/06/2011,21/02/2011,02/01/2011,20/02/2011
372,372,שעה נתון מקסימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
373,373,מינימלי,9.9,5.4,4.3,9.3,7.1,0,-9.6,2.2,3.3,6.5,-1.8,5.7,0,5.3
374,374,תאריך נתון מינימלי,19/05/2011,20/11/2011,24/07/2011,20/10/2011,14/08/2011,04/09/2011,30/08/2011,03/09/2011,01/10/2011,01/07/2011,08/05/2011,06/02/2011,02/01/2011,23/04/2011
375,375,שעה נתון מינימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
