,Unnamed: 0,2013,Jerusalem_no2,Jerusalem_pm25,beer_sheva_no2,beer_sheva_pm25,holon_no2,holon_pm25,tlv_no2,tlv_pm25,gedera_no2,gedera_pm25,shderot_no2,shderot_pm25,haifa_no2,haifa_pm25
22,22,41297,75.3,27.2,15.5,17.7,55.9,25.5,67.2,33.3,11.7,31.3,11.4,28.7,0,23.5
23,23,41298,64.5,16.2,21.2,12.1,49.6,22.3,57.4,0,17.2,24.8,18,24.8,0,12.2
24,24,41299,89,21.8,28.8,18.1,68.9,18.8,63.1,0,35.2,16.3,24.9,15.1,0,9.4
25,25,41300,60.2,25.7,21.4,32.9,68.1,33.1,66.2,31.7,22.6,38.8,14.5,37.6,0,18.6
26,26,41301,57.1,31,21.2,40,64.7,48.5,56,51.1,21.4,40.2,14.7,43.1,0,24.6
27,27,41302,70.8,40,0,49.5,63.2,51.9,80.9,51.1,23.5,57.1,22.6,59.5,0,42.8
28,28,41303,68.4,32.3,0,32.8,44.8,47.2,53,46.7,20.8,58.6,16,53.3,0,34.2
29,29,41304,49,10.7,12.5,10.4,32.7,0,44.8,19.7,11.8,15.5,12.5,14.7,0,5.4
30,30,41305,57.6,15.7,17.4,15.8,37.8,8.6,53.9,14.9,14.8,11.3,11.4,13.3,0,7.6
31,31,41306,47.6,5,7.5,9.4,23.9,0,43.4,11.1,10.7,7.8,7.6,10.2,0,5.6
32,32,41307,21.1,6.8,5.5,10.2,17.9,8.7,25.2,11.7,5.4,9.6,5.5,9.4,0,9.6
33,33,41308,32.8,11,0,0,18.4,8.4,23.8,13.2,4.7,12,7.2,12.2,0,8.1
34,34,41309,85.5,26.4,0,0,72.7,17.1,70.1,0,29.6,17,20.6,14.7,0,10.9
35,35,41310,68.6,18,0,10.9,78.3,21.6,86.6,0,34.6,14.3,23.8,15.4,0,9.7
36,36,41311,94.4,21.4,14.6,8.2,87.4,25.7,97,24.1,35.1,18.8,0,0,0,8.2
37,37,41312,56,27.3,13.8,25.2,33,35.3,56.8,30.1,12.7,56.3,13.1,51.6,0,24.3
38,38,41313,53.1,31.8,19.4,22.9,0,36.9,60.5,0,21.7,51.5,12,39.1,0,30.7
39,39,41314,50.8,26.3,0,19.5,51.4,38.5,60.8,0,17.8,50.1,16.9,37.3,0,24
40,40,41315,52.3,22.2,0,26.4,43.4,30.5,47.8,0,20.7,35.2,18,37.6,0,19
41,41,41316,80.9,35.2,23,44.8,40.5,34.9,61.4,0,21.6,37.3,19.3,32.7,0,20.6
42,42,41317,48.2,13.8,16.9,10.9,19.1,12.9,42.6,14.8,15.9,25,22,19.9,0,6.8
43,43,41318,68.8,11.8,18.1,9.8,35.3,11.1,50.2,0,0,0,13.5,11.9,0,6.2
44,44,41319,64.6,16.4,33.7,12.6,60.9,17.4,67.7,0,0,0,23.6,17.8,0,8
45,45,41320,79,27.1,26.2,16.2,63.2,23.7,90.4,0,35.6,32.3,25.5,25.8,0,15.7
46,46,41321,39.3,17.4,14.1,16,24.2,19.5,39.1,0,8,25.9,9.7,23.1,0,20.9
47,47,41322,23,14.9,15.6,0,18.2,23.7,27.1,0,4.2,29.8,7.4,21.6,0,12
48,48,41323,54.9,11.6,23.2,0,37.9,0,59,0,18.1,12.8,12.9,11.3,0,8.6
49,49,41324,67.7,18.8,25.3,0,35.3,12.7,53.1,0,16.3,13.3,17.2,14.2,0,9.2
50,50,41325,55.9,12,28.4,0,35.3,13.8,57.7,0,17,13.3,13.8,11.2,0,10.9
51,51,41326,74.9,20.6,27.8,0,44.8,14.7,60.3,0,19.8,13.7,15,15.2,0,10.9
52,52,41327,86.5,31.7,22.4,0,68.2,19.6,75.2,0,28.3,17.2,20.7,15.2,0,13.4
53,53,41328,55,19.9,13.3,0,72.4,28,78.8,35.3,18,31.9,12.8,29.6,0,21.5
54,54,41329,19.9,57.6,11.4,0,13.5,61.9,23.6,52.7,6.3,103,10,88.2,0,58.1
55,55,41330,49.5,21.3,15.4,0,26.1,28.5,42.6,29,12.7,35.9,10.9,26.1,0,0
56,56,41331,76.7,24.8,21.4,0,63.4,37,70.3,35.3,26.8,39.2,22,34,0,0
57,57,41332,95,23.4,0,0,72.4,27.5,81.2,33.4,34.5,30.9,24.4,26.6,0,22.9
58,58,41333,91.2,37.7,23.1,0,40.9,32.9,0,0,21.3,37.1,16,34.4,0,35.2
59,59,41334,46.5,30.5,10.4,0,18.4,20.3,0,0,15.1,27.1,11.2,20.9,0,15.2
60,60,41335,33.8,16.7,12.7,0,20.2,10.1,0,0,7.6,10.8,8.9,9.3,0,7.6
61,61,41336,40.3,27.4,0,0,35.5,13.9,0,0,17,11.9,11,10.8,0,8.7
62,62,41337,67.1,57.2,0,0,42.7,0,0,0,19.2,88.1,18.1,79.8,0,45.9
63,63,41338,38.2,23.6,0,0,20.8,15.1,0,0,13.7,22.6,12.3,19.7,0,11.5
64,64,41339,37.6,21.7,0,8.5,15.6,14.6,0,16.6,13.5,16.3,9.5,14.7,0,15.2
65,65,41340,64.6,25.8,21.7,14.1,29.7,12.9,0,15.4,15.3,15.1,0,0,0,7.9
66,66,41341,57.7,20.8,18.2,11.8,55.4,16.7,0,16.5,21.4,19.3,0,0,0,7.2
67,67,41342,53.5,29.8,9.3,14.4,43.1,19.6,0,20,9.6,24.3,0,0,0,52.3
68,68,41343,25.8,34.9,10.2,20.8,23.3,23.3,0,25.3,7.4,32.3,0,0,0,36.2
69,69,41344,69.7,26.2,0,16.2,33,17.1,0,0,18.7,21.4,0,0,0,16.8
70,70,41345,62.3,28.3,19.2,14,54.8,23.5,0,0,15.5,22.5,0,0,0,15.2
71,71,41346,61.7,36.3,17.4,15.9,43,43.3,0,60.7,20.2,45.2,18,36.7,0,31.2
72,72,41347,64.4,53.6,21.2,38.1,29.4,56.2,0,63.5,15,82.8,14.8,79.5,0,53.9
73,73,41348,104,67.5,23.9,38.2,77.2,50.6,61.3,47.6,38.8,60.1,27.6,56.6,0,37.2
74,74,41349,56.9,50,11,35.6,40.1,68.2,49.6,72.9,9.6,75.2,13.5,63,0,58.9
75,75,41350,19.1,25.5,7.2,17.1,6.3,26,10.4,23.8,4.9,37.5,10.7,36.6,0,16.4
76,76,41351,38,14.5,9.7,8.4,13.1,8.5,26.8,0,10.9,17.1,12.7,13.9,0,10.1
77,77,41352,55.8,19.4,12.1,7.1,17.9,9.6,31.7,22.5,10.4,10.2,16.8,8.5,0,9.8
78,78,41353,80.4,24.1,23.4,15.9,43.1,16.7,52.1,24.2,28.3,17.1,21.3,14.4,0,12.6
79,79,41354,88.4,27.4,24,28.7,49.8,22.6,58.4,27.6,27.7,22.9,27.8,22.4,0,18
80,80,41355,97.7,26.6,26.7,29.2,85.7,33.4,82.7,36.3,41.2,28.6,29.7,29.5,0,19.4
81,81,41356,42.9,49.6,7.8,84.3,29.2,58.7,46.7,62,5.2,85.8,10.2,108.2,0,38.7
82,82,41357,16.8,9.1,6.1,8.3,6.3,13.6,13.2,15.5,4.9,24.6,10.3,15.6,0,10.8
83,83,41358,55.9,11.1,13.5,6.7,21.9,10.4,45.9,13.5,14.3,13.3,17.2,11.4,0,8.5
84,84,41359,61.4,36.2,14.7,16.9,45,21.6,46.5,19.3,18.3,19.4,19.1,19.5,0,0
85,85,41360,27.3,39.3,4.5,29.7,20.1,37.1,30.9,33,4.5,55.4,10.2,50.6,0,0
86,86,41361,39.6,13.7,8.1,10.8,15.2,16.5,33.4,15.8,9.8,23.6,11.8,20.4,0,0
87,87,41362,73.8,15.8,18.6,11.5,28.6,17.2,42.4,18.2,17.7,18.4,17.7,16.2,0,0
88,88,41363,45.4,16.5,17.9,12.2,34.9,18.8,37.1,19.4,17.4,19.7,17.2,16.7,0,0
89,89,41364,38.9,14.7,15.6,17.3,40.2,27.8,39.2,27.8,18.1,29.3,17.8,23.8,0,0
90,90,41365,70.5,38.8,11,21.8,57.4,45,62,44,25.2,47.3,21.1,36.3,0,0
91,91,41366,26,138.1,7.8,129.9,18.4,160,27.8,182.5,8.7,236.1,14.1,155.6,0,167.7
92,92,41367,57.2,17,12.8,15,23.6,19.3,38.5,22,12.6,24,13.4,22.1,0,14.5
93,93,41368,91.1,19.8,19.2,14.4,60.8,19.2,61.2,22.3,30.4,15.4,25.1,16.4,0,9.9
94,94,41369,31.9,11.2,7.3,14.2,19.8,14.2,42.9,32.8,7.7,18.9,8.1,17.9,0,13.5
95,95,41370,20.8,7,6.3,11.3,7.6,10,20.5,14.9,5.2,17.3,6.9,10.6,0,10
96,96,41371,28.9,17.4,12.2,0,14.8,10.7,18,11.5,6.2,12.4,12.7,12.4,0,9.2
97,97,41372,84.5,26.9,16.3,0,73,26.9,85.4,26.7,24.8,28.7,19.6,23,0,25.6
98,98,41373,50.1,79.6,13.6,148.6,31.4,103.4,48.5,83.6,11.8,201.8,7.8,167.3,0,97.2
99,99,41374,37,11.2,9.2,0,14.2,15.6,35.7,15.3,7.7,30.7,9.8,31,0,11
100,100,41375,42.7,10.5,8.7,0,12,10.3,37.6,14.2,13.7,12.6,7.2,14.3,0,9.6
101,101,41376,56.9,15.8,14.6,0,24.1,11.5,43.9,18.6,12.5,11.2,10.1,11.8,0,11.8
102,102,41377,50.5,18.6,15.1,14.2,20.6,12,31.2,13.6,11.9,11.3,9,12.6,0,12.9
103,103,41378,22.5,23.1,7.7,16.6,13,12.4,19.8,16.6,6.6,13.3,4.2,13,0,13
104,104,41379,62.9,23.3,0,26.8,28.7,14.7,44.7,18.2,14.8,16.6,10.1,14.4,0,10.5
105,105,41380,63.3,15.6,12.7,19.6,31.4,19.2,44,20.9,19.2,19.7,10.5,17.3,0,0
106,106,41381,25.5,10.6,4.7,13.9,9.5,14.3,19.8,14.2,3.8,13.3,5.1,16.2,0,10.3
107,107,41382,35.1,9.2,7.8,9.9,15.3,10.6,43,11.5,11.5,9.8,10.5,0,0,9.3
108,108,41383,44.1,14.2,13.1,11.7,25.5,14.8,50.9,15.4,12.7,14,6.9,14.5,0,12.5
109,109,41384,34.3,14.9,10.6,16.8,25.1,15.1,43,16.6,8.5,14.7,8.9,17.3,0,12.1
110,110,41385,15,9.6,6.6,15.2,10.2,10.9,19.8,11.3,3.5,11.2,3.9,12.9,0,8.9
111,111,41386,45,13.8,11.3,14.9,24.4,13,45,12.8,11.6,13.1,10.5,14.4,0,10.9
112,112,41387,42.2,13.7,9.8,15,23.9,14.7,54.4,16.3,12,14.4,8.5,15.1,0,12
113,113,41388,64.3,28,15.9,24.3,26.9,18.6,47.8,20.7,14.8,19.6,11.3,19.9,0,17.5
114,114,41389,81.5,27.6,23.7,28.8,42.8,22.8,59.8,25.5,26,23.6,20.8,24.5,0,18.2
115,115,41390,72.5,16.6,22,28.5,53.1,24,67.9,26.2,29.8,24.7,14.2,23.6,0,16
116,116,41391,43.3,15.8,21.5,24.8,49,19.3,62.4,35.6,21.4,21.2,14.2,19.5,0,11
117,117,41392,28.5,25.4,11,22.4,26.1,21.9,42.5,58.7,17.6,29.8,11,20.3,0,12
118,118,41393,67.9,33.1,19.6,32.8,48.5,35.9,80.2,45,26.1,47.6,13.2,33.4,0,16.4
119,119,41394,88.3,22.1,15.7,27.1,45.2,25.8,77.1,38.6,20.5,22.4,13.7,26.3,0,15.2
120,120,41395,86,28.6,18.9,22.2,67.6,22.8,82.9,27.7,0,15.8,19.5,26.6,0,19.1
121,121,41396,87.6,37.4,16.5,27.3,0,23.4,54.6,0,26.7,24.4,11.5,23.7,0,31.7
122,122,41397,79.3,70,19.3,29.6,0,21.2,45.5,22.8,19.9,21.9,6.8,0,0,32.2
123,123,41398,72.6,34.2,22.2,33.4,37,28.4,37.5,31.4,18,29.7,7.8,0,0,27.7
124,124,41399,45,29.1,13,25.1,39.3,28.5,39,28.5,27,28.6,5.8,0,0,24.2
125,125,41400,82.5,21.1,24.3,22.9,25.1,26.3,36.5,30.5,19.1,26.3,10.8,0,0,21.5
126,126,41401,68.5,15,19.1,23.6,15.4,27.4,35.3,29.7,12,29,6.8,0,0,22.7
127,127,41402,80.8,0,13.4,44.2,16.1,30.1,36,28.3,10.9,30.9,5.9,0,0,18.9
128,128,41403,0,0,15.9,0,16.3,35.6,36.1,37,12,34.3,4.5,27.5,0,24.9
129,129,41404,0,0,8.7,0,10.1,22.7,29.7,24.1,10.2,25.4,5.1,24.7,0,21.4
130,130,41405,0,0,8.9,0,11.9,20.4,0,0,13.6,26.2,2.5,22.2,0,17.1
131,131,41406,0,0,5,0,6.5,12.4,0,0,5.3,12.8,1.4,13.8,0,7.3
132,132,41407,0,0,8.6,0,14.2,9.5,0,0,0,0,6.2,10.4,0,7.2
133,133,41408,58.9,0,11.6,0,17.7,17.9,0,0,0,0,5.9,25.5,0,10.8
134,134,41409,55,0,6.5,17.3,6,12.6,0,0,0.9,15.2,3.4,15.5,0,10.7
135,135,41410,53.8,4.9,7.3,13.2,4.7,11.7,0,0,0.6,10.1,2,12.3,0,7.3
136,136,41411,65.8,6.9,13.4,14.3,10.2,9.1,0,0,1.6,9,5.4,10.4,0,7.3
137,137,41412,62.2,13.3,16.5,13.7,10.9,14,25.2,15.4,5.2,12.7,4.5,11.9,0,11.1
138,138,41413,41.5,13.7,12.6,17.7,5.4,15.8,14.1,18.4,1.8,15,2.1,14.9,0,16.4
139,139,41414,80.3,18.8,20.4,19.9,16.9,14.7,36.2,0,6.9,14.5,9.6,0,0,13.4
140,140,41415,62,13.4,9.9,16.2,12.5,14.6,35.2,0,3.6,17.2,4.2,0,0,0
141,141,41416,74.5,19,10.4,21.5,14.3,20.4,0,0,3,23.2,4.8,0,0,14.3
142,142,41417,76.9,16.4,20,21.2,17.6,21.5,47.6,0,4.6,22,1.5,21.6,0,18.4
143,143,41418,110.5,25.3,26.7,23.2,19.8,24.9,45.3,0,7,24.3,8.4,24.4,0,26.5
144,144,41419,100.5,27.9,18.9,27,12.6,25.7,31.9,0,2.2,26.1,8.7,26.4,0,29.1
145,145,41420,30.2,11.6,8.2,19.7,3.7,15.9,13.3,0,0.3,17.5,12.2,0,0,12.5
146,146,41421,57,8.1,12.4,12.9,5.7,14.4,28.5,0,2.8,11.7,0,0,0,10.5
147,147,41422,54.9,9,7.5,12.3,11.2,20.4,35.1,0,3,14,0,0,0,12.9
148,148,41423,66.2,11.4,9.8,14.8,12.7,15.8,40.9,0,2.2,12.7,4.9,18.4,0,11.4
149,149,41424,107.6,16.4,20.2,15.6,39.4,31.9,73.4,0,16,15.7,18,19.3,0,14.8
150,150,41425,85.5,27.6,11.8,53.7,27,44,65.5,0,6.8,49.8,8.3,58.7,0,24.3
151,151,41426,64.7,27.9,17.6,60.4,16.5,70.9,29.4,67.1,5.9,91.7,1.4,92.2,0,50.2
152,152,41427,28.5,15.8,13.9,37.1,12.4,35,19.6,36.4,3.8,43.1,3.7,51.6,0,36.6
153,153,41428,70.5,18.2,17.9,26,48,19.7,72.5,20.9,16.8,21.9,14.3,0,0,15.3
154,154,41429,55.6,19.2,13,22.9,19.7,17.6,39.8,18.7,6,20.3,5.3,42.9,0,22.4
155,155,41430,58.9,11.5,0,12.8,9.5,14.4,28.4,13,3.7,11,7.7,14.7,0,9.5
156,156,41431,59.5,12.2,10.9,10,11.2,9.5,42.1,13,5.4,10.6,7.1,11.3,0,10.9
157,157,41432,85.7,13.3,18.8,14.2,23.1,12.9,47.8,15,12.9,11.7,14.6,25.3,0,11.4
158,158,41433,51.7,14.6,15.6,19.5,18.5,15.3,34.7,17.2,10.1,16.2,9.3,14.2,0,16.4
159,159,41434,36.4,13.6,14.7,17.3,27,18.2,54,21.5,10.1,16.3,9.5,15.5,0,15.9
160,160,41435,44.9,45.9,8.8,76,8.1,57.6,32.9,56.7,7.6,72.2,5.4,76,0,49.5
161,161,41436,55.8,17.5,8.5,16.4,7.7,14.7,32.8,14.9,7.3,15.9,4.9,16.1,0,15.6
162,162,41437,63.3,21,0,0,12.6,18,36.5,0,12.4,18.3,9.1,18,0,19.8
163,163,41438,61.1,18.5,0,0,26.1,22.6,48.2,17.6,19.9,19.4,10.5,22.6,0,23.4
164,164,41439,37.6,17.2,0,0,6.1,15.5,30.6,11.2,7.9,17.8,6.7,17.5,0,15.3
165,165,41440,33.2,11.9,0,0,5.1,13,20.8,11.9,6.8,14.2,9,14.4,0,13.5
166,166,41441,14.8,8.9,0,10.9,2,9.5,9.8,9.2,2.4,9,7.5,10.3,0,9.3
167,167,41442,34.4,12.5,0,13.4,7.4,10.9,25.8,10.2,7.8,10.3,8.5,11.3,0,11.3
168,168,41443,51.2,16.8,0,18,9.9,13.8,29.1,14.3,8.4,16.6,10.5,17.4,0,16.7
169,169,41444,63.5,21.4,0,21.5,9.5,16.2,34.7,19,9.8,19.4,6.3,20.5,0,16.9
170,170,41445,63.7,16,0,17,11.9,25.9,34.1,22.4,9.7,16.7,5.6,17.3,0,15.5
171,171,41446,72.9,18.5,0,22.1,14.7,17.4,35.1,23.7,11,19.7,5.3,20.5,0,18.6
172,172,41447,53.2,17.2,0,18,19.1,18.7,43.5,26.6,11.2,19,3.7,19.7,0,16
173,173,41448,21.7,15.1,0,19.2,12.6,18.2,20.6,31.2,13.1,18.2,1.2,18.1,0,0
174,174,41449,74.6,21.8,0,19.9,9.8,17.1,33,27.7,10.9,20,7.1,29.7,0,18
175,175,41450,51.2,19.4,0,21.3,10.4,17.9,33.3,32.2,9.6,19.5,5.9,22.1,0,17
176,176,41451,19.9,20.2,0,16.6,9.3,15.2,34.8,0,14.2,18.6,5.2,20.3,0,13.4
177,177,41452,49.9,18.7,0,20.6,9.6,16.5,31.8,0,9.4,19.3,6.5,18.8,0,15.2
178,178,41453,54.1,17.3,0,17.8,10.3,14.4,31.6,0,10.9,16.8,4.8,16.7,0,11.7
179,179,41454,0,18.8,0,20.3,6.6,16.1,23,0,6.7,18.1,8.2,17.6,0,17.1
180,180,41455,0,21.8,0,18.7,2.4,0,11.7,0,3.1,20.3,5.2,21,0,19.7
181,181,41456,0,23.5,0,20.8,6.5,0,30.6,0,8.2,19.6,4.6,20.9,0,17.1
182,182,41457,0,12.4,0,13.5,8.1,0,27.4,0,7.6,15.2,5.1,16.5,0,12.2
183,183,41458,0,11.3,0,11.7,10.5,0,31.6,0,6.2,11.1,6.2,12.6,0,12.5
184,184,41459,31.7,18.6,0,16.1,11.4,13.1,35.8,0,6.8,15.4,8.9,15.4,0,13.3
185,185,41460,47.2,19.2,0,16.8,12,18.3,36.4,0,9.7,14.6,6,14.3,0,12.3
186,186,41461,25.9,15.8,0,20.4,14.5,17.1,28.8,0,8.9,16.7,0,0,0,12.5
187,187,41462,16.8,15.4,0,15.9,4.3,12.2,13,0,4.6,15,0,0,0,12.5
188,188,41463,50.8,23.2,0,19.2,11.1,14.4,24.7,0,9.6,16.5,1.6,18.3,0,14
189,189,41464,50,21.5,0,18.6,9.3,14.3,26.1,0,6.5,17.3,1.3,16.9,0,14.9
190,190,41465,50,18.3,0,20.4,6.9,15.3,26.7,23.6,7.2,17.4,1.6,18.2,0,14.2
191,191,41466,44.9,19.8,0,19.7,8.8,19.6,36.5,22.1,7,19.7,0.9,21.4,0,17.6
192,192,41467,47.2,23.2,0,22.5,8.7,22.2,36.4,24,7.5,23.6,1.2,24.1,0,20.1
193,193,41468,0,21.8,0,23,7.2,21,24,25.4,4.1,21.6,0.9,22.5,0,20.5
194,194,41469,0,26.9,0,23.6,4.6,22.2,11.6,29.4,5.2,24.5,0.9,24,0,20.2
195,195,41470,51.8,28.4,0,25.5,7.9,22.1,28.7,0,0,0,4.5,24.5,0,18.9
196,196,41471,54.8,24.6,0,25.2,8.3,23.6,31.9,0,0,0,4.6,24,0,17.5
197,197,41472,44.3,21.7,5.9,25.7,9,24.7,29.4,0,0,0,2.8,24.5,0,16.5
198,198,41473,0,0,4.8,20.6,8.6,17.9,35.8,0,0,0,3.4,20.3,0,15.3
199,199,41474,45.2,18.8,4.8,18.1,9.5,16.4,37.4,0,0,0,4.4,17.6,0,14.3
200,200,41475,35.1,20,4.7,20,5.9,17,26.1,0,0,0,4.8,20.5,0,15.8
201,201,41476,15.7,17.1,3.6,20.1,3,15.7,13.2,0,0,0,2.2,18.9,0,12.8
202,202,41477,47.1,19.7,0,18.2,10.4,16.7,33.5,0,0,0,5.5,19.6,0,14.6
203,203,41478,53.1,20.8,0,18.3,10.9,19.7,36.1,23.1,0,0,3.5,19.5,0,13.4
204,204,41479,76.2,22.5,0,22.9,12.7,19.8,40,24,0,0,2.1,21.7,0,15.9
205,205,41480,71.4,0,0,25.7,10.4,18.7,33.1,20.7,0,0,4.8,22,0,14.2
206,206,41481,66.8,24.7,0,21.2,10.5,15.3,32.5,22.5,0,0,2,20,0,12.4
207,207,41482,38.9,22.3,0,18.5,6.2,14.7,23.3,25.1,0,0,0.9,16.8,0,13.1
208,208,41483,26.4,18.7,0,20,5.1,22.2,12.7,32.1,0,0,1.6,24.5,0,13.5
209,209,41484,77.3,19.4,0,19.2,15,20.2,37.7,35.6,0,0,9.1,19.8,0,14.8
210,210,41485,73.6,17,0,17.5,13.4,12.3,32.9,0,0,0,11,15,0,0
211,211,41486,72.7,19.1,0,17.9,12.3,11.9,34.4,9.8,0,0,10.8,15.1,0,0
212,212,41487,71.2,19.6,6.9,17.8,12.4,14.7,36.9,0,0,18.2,8.8,17.6,0,16.3
213,213,41488,86.9,19.4,9.8,22.6,15.3,18.6,39,0,15.5,14.5,10.8,21.3,0,19.6
214,214,41489,58,22.3,7,27.5,12.5,29,27.2,0,12.2,25.8,4.4,28.6,0,23.1
215,215,41490,19.4,21.7,1.7,23.8,4.8,19.9,14.4,0,6.7,21.3,0.6,22.5,0,17.1
216,216,41491,50.2,24.4,0,20.7,10.2,18.9,36.4,0,12.7,19,1,20.8,0,19.8
217,217,41492,68.3,0,0,20.9,9.7,19,31.3,0,7.7,23.9,1.3,22.4,0,19.4
218,218,41493,72.4,26.2,12.9,24,12.3,17.8,30.3,0,10.5,20.3,3.7,23.6,0,14.7
219,219,41494,65.6,21.2,12.1,16.4,18,16.1,37.3,0,11.8,18.5,1.4,16.4,0,13.6
220,220,41495,59.6,20,7.4,18.5,16.2,13.4,32,0,8.6,14.4,1.4,15,0,13.6
221,221,41496,43.1,19,2.2,21.1,11.2,14.8,23,0,3.9,15,1,18.6,0,14.7
222,222,41497,24.6,21.5,2.4,19.8,7,17.9,13.8,0,3.2,18.1,0.7,19.7,0,17.1
223,223,41498,54.7,22.4,3.9,26.5,12.9,17.9,34.4,0,10.7,20.9,1.3,21.9,0,18.2
224,224,41499,48.7,27.1,2.5,20.8,12.3,17,34.3,0,8.2,20.4,1.6,18.9,0,18.9
225,225,41500,52.3,30,5.9,22,18.6,16.4,36.8,0,10.5,14.7,5.5,19.2,0,18
226,226,41501,58.8,32.1,3.9,23.7,14.4,18.8,32.7,0,9.3,19.4,3.4,19.4,0,17.6
227,227,41502,50.8,29,9,20.4,14.2,18.4,26.5,0,8.1,19.9,11.1,17.9,0,19.1
228,228,41503,44.1,35.2,6,29.6,10.3,26.2,22.7,0,4,26.5,9.3,29,0,24.3
229,229,41504,23.2,25.9,3.8,30.4,6.1,23.8,14.8,0,4.7,27.5,1.7,29.6,0,23.3
230,230,41505,64.6,25.3,5.9,24.6,14,18.9,31.9,0,10,20.2,3.3,21.1,0,17.6
231,231,41506,58.2,26.3,7.2,24.7,15.8,19.7,29,0,9.9,20.1,4.3,22.4,0,19.8
232,232,41507,66.1,29.9,7.5,22.7,19.8,20.5,30.3,0,8.5,20.4,9.4,22.5,0,20.1
233,233,41508,63.8,25.4,5.7,23.6,14.1,19.4,26.3,0,6.6,22.4,8.2,24.8,0,20.2
234,234,41509,74,27.7,12.1,23.1,16.5,19.3,36.3,0,0,15.6,2.3,24.1,0,20.8
235,235,41510,49.6,25.4,6.9,21.5,18.2,19.9,28.2,0,0,12.4,1.2,20.1,0,17.7
236,236,41511,18.2,18.6,0.9,16.6,7,16.1,17.3,0,0,16.8,0.7,17.7,0,15.5
237,237,41512,59.9,23.7,5.2,19.4,13,0,26.8,0,0,19.2,1.4,19.1,0,17.8
238,238,41513,65.4,23.9,5.6,18.3,16.7,15.2,18.8,15.7,13.7,14.1,1.5,17,0,14.4
239,239,41514,64,20.7,6,17.1,17.8,14,29.2,0,12.7,14.9,1.9,17.3,0,13.1
240,240,41515,67.5,21.8,8.8,18.8,22,19.3,42.2,18.6,18.1,17.9,1.7,18.1,0,16.8
241,241,41516,67.5,24.6,7.6,23.2,19.3,22.4,40.8,23.4,12,21.8,1.6,24.2,0,20.4
242,242,41517,56.6,21.2,10.6,24.7,18.7,23.5,35.3,24.5,0,0,0,0,0,17.9
243,243,41518,25.5,22.1,2.4,18.3,8.1,18.9,15.1,17.5,0,0,0,0,0,15.2
244,244,41519,56.6,28.3,5.1,23.1,13.5,22.9,37.7,22.5,9.9,22.5,1.4,23.9,0,21
245,245,41520,66.2,32,9,21.3,17.8,20.9,38.8,21.5,11.1,22.3,6.1,21.6,16.9,20.2
